X,Y,Z,River_mouth_Lengh_m,Flexure_m,Accumulation_m,Flexure_min_m,Flexure_mean_m,Flexure_max_m
2172646.770254158,988303.6692857214,23.72863924940825,2455936.7434037486,-111.4342206342872,266.34802996398065,-427.18449159198303,-116.8324792892639,114.43074572643525
2337640.832130819,883299.8321733568,-2.824770430632475,2755216.672960193,-364.9296895110461,739.5970509547532,-549.9918362597472,-335.09252881735773,-43.17639477542146
2327186.2778614494,692580.273695556,-24.15924688084109,3002252.3060252387,-284.8353939996526,594.0900123174412,-489.5476980979849,-256.3398844728433,27.78933482057842
2315756.423279155,798574.1818300143,-15.713239063695932,2858492.2747229403,-313.68559551584866,629.1381421514509,-524.9327286062893,-286.5352751734773,12.712056511095556
2188666.586384937,984900.2657689633,13.804322997178497,2472314.0955817364,-137.79921226744094,313.1499928716204,-439.6203351042518,-135.7408260406621,115.99658753584337
2182436.059607966,1069857.955974164,23.69613869119248,2495020.4606979797,-120.67266707404896,278.4511888614586,-444.64769212573293,-125.15261395425674,126.97865789095567
2322370.293516722,1193781.631080723,-4.528913911040389,2839792.591595486,-324.3613859592852,658.3264233930767,-534.4109333505122,-299.0306760145347,6.553001814593635
2379221.283472762,1307123.6210149603,-28.730408038076558,3019772.6273258515,-349.51889454449474,736.1614846520793,-516.9365430659437,-317.71137248295275,-51.317306834783366
2352615.6942288172,1206496.8553422194,-15.906708536381599,2876072.931910525,-361.4371561300705,728.8259204242014,-547.3822582801635,-337.2770688437102,-35.861409190237254
2182436.059607966,1069857.955974164,14.561530781102386,2495020.4606979797,-117.6955739656358,270.0405742017479,-443.7329757829216,-122.3125192102397,135.84064551771354
2228020.871104654,988201.6303769297,22.452227314695858,2534252.5777679645,-216.3368625473231,458.48470945808293,-508.19994334228204,-199.77893739025498,92.11596109324431
2337108.35439835,1230476.2198808657,-1.0544085526729803,2883254.8552798918,-355.7542621051917,717.218561533173,-572.27891344655,-325.94040874299475,-2.638344424611811
2447631.2168384013,1263723.7137895022,-26.677764544072748,3059846.6575966775,-478.76209018595887,995.8697940639248,-601.9925235356227,-441.84481082562,-186.44576116849322
2371443.192904773,1240620.7552631437,-16.69223479601788,2952204.487120513,-397.77728754103606,793.2870635523268,-602.1729298742948,-375.1735634745347,-60.942943131206746
2239633.256388999,983836.365836532,14.32912315243258,2564992.2091195704,-227.08734515466006,473.16462035252096,-524.5150891574818,-216.6700180614172,87.34577294423461
2222662.986956912,1035872.4553507442,23.664154206583394,2564056.853998217,-197.4226334856786,419.49620105639843,-520.4549404721275,-191.79705004717505,107.93063049103496
2408539.19711572,1095251.249756417,-4.870046246214939,2840322.780989364,-501.3843382609307,1005.1759835420837,-683.5163970214929,-472.31007265076437,-164.66209582676757
2521702.9208292724,1044333.7864487424,-24.400262744202625,3011055.0595556973,-635.9289836834798,1331.4391569844859,-709.7195120587753,-597.6427696526613,-375.59426712003483
2431803.2857094253,1081146.5902050554,-15.029588795252378,2867727.33462328,-532.8671608384376,1061.149321977857,-724.4466306885464,-508.3733777127799,-213.39663495095851
2215509.814228675,1009191.1451228192,14.556799573678095,2536274.514682551,-192.13835147391674,409.2104945373283,-520.155980170183,-178.57123624026175,118.32087004562706
2239633.256388999,983836.365836532,23.619119876655372,2565134.719315337,-231.56895818181505,484.54665261968756,-558.334881105383,-223.01781525603965,94.83898160983118
2276820.7400916973,637392.6937700582,-2.6851159577111643,2986010.708827598,-229.2411151934459,470.99157353747904,-519.1759445482588,-210.00025164119518,134.06081643564337
2381531.685021054,490360.67769649724,-24.29888925649161,3240828.1205977565,-330.6386080063132,695.5462877660979,-530.2069669257012,-294.88520519993176,-6.797718273452895
2302697.416733132,596410.8683330031,-15.629089528719415,3049020.2985373046,-251.63543034142856,507.89957104708384,-528.7135440417503,-240.0185762926327,107.24861994292469
2267083.1972442623,962703.6336597245,14.687478036759197,2602547.3542386396,-287.014816924114,579.44220478777,-594.3106496246406,-266.13156287159853,64.87466296220838
2251575.9474080214,987194.216000536,23.202839162978986,2571809.9116283786,-250.78419733900932,519.910017448536,-589.0023213104888,-244.75264300351918,79.07755206339738
2340855.973300371,639672.6498360147,-1.548708997722041,3026265.6989470944,-342.846869229588,684.0790491457809,-620.9861167604432,-326.4478447696812,36.95135861835366
2500139.1664469764,630505.9570100574,-24.190563537550716,3225411.3671456976,-564.8596103381446,1172.297514543975,-726.1503790505841,-529.3544401229323,-268.79089748643986
2340855.973300371,639672.6498360147,-16.178181627781527,3026265.6989470944,-342.0517885642185,669.5870412570548,-635.2001997221362,-327.9986649526535,39.63277019832599
2272565.357031353,946014.9847587849,14.61510825136614,2635614.6429406423,-285.8713801901591,576.0264545305197,-610.7502309478821,-276.5342277413326,59.74970383788855
2217869.03411315,900643.8846823686,23.73021946413026,2584459.1535672555,-185.99474019617406,396.75281660086654,-527.1044919956579,-179.07602633265316,140.675960808118
2395371.1040276573,737752.8924085463,-0.7433586490211408,3115675.2080639843,-479.8312269136001,942.2482209875442,-744.9579524975858,-454.35931620992585,-91.35530138961414
2534524.540453864,926207.5375871861,-24.34742478723397,3436225.0855995743,-686.2546183954063,1394.6851540037824,-842.5986175186665,-667.7026042885603,-398.66091762609886
2452787.66631439,782801.1484764948,-15.594034256021205,3201994.4826131808,-560.2555277489557,1100.6930207077817,-818.7766171461577,-552.6063553053281,-220.74098739699247
2221319.0318421484,801924.3172795606,14.557992405521686,2704973.380545402,-162.21104280239967,351.1762887752165,-533.2652677883875,-165.5416684134091,171.76436967641504
2292433.8167669466,991057.4241567377,23.38039595655023,2667819.0468741683,-325.3896674582624,658.6002483179998,-661.1746469660153,-318.3207085446976,25.910533404676247
2442243.464566221,1032649.6546489274,-0.3616350746051321,3014812.3699930077,-575.854142629189,1141.7283721365743,-844.6608284621168,-564.8427669027084,-243.21191030740724
2530275.1220100536,1233007.8954945346,-28.101141661486732,3287027.991054567,-660.2332825832984,1344.3561885687334,-845.3828158393342,-633.4714365229427,-363.5240267103785
2460107.0602093195,1159258.3739765496,-16.77384549307341,3167825.3144446327,-586.47276572432,1154.9505247166378,-839.1602078281624,-572.4185579395281,-252.059367112617
2302458.4440864148,1014750.3425573715,14.530524168381934,2711454.4318721863,-338.6607759742134,677.3447386295038,-683.4566408361783,-333.86280076818116,16.440287373404598
2231854.236770013,831829.0825717922,22.917619561258366,2666113.8137104223,-191.52437507380694,407.2040137697415,-567.3038288810258,-192.60725994534926,160.50955920102422
2450947.6044061095,826574.030411027,-0.9277423487332619,3163575.2244791295,-588.424031933922,1152.8483628462002,-875.8645171874858,-578.4366226189916,-236.36535951089397
2610446.6049886984,993794.3305536872,-24.749718762046573,3439428.112165222,-843.2277523872802,1735.6673127108147,-989.0450441077858,-808.9298732242178,-544.3167529872869
2488404.2920305906,885614.6623036602,-15.479454661602448,3241348.763568516,-659.297440573619,1297.597560663236,-938.8559926693889,-644.5718291447231,-312.9490846730316
2225871.515411906,757612.3606288813,13.991023808440476,2761761.899047184,-174.17556909011608,374.12647566322113,-537.1894902061764,-161.90193075376774,200.86390260802196
2292964.0880870903,1060872.635211027,23.034811792713132,2670672.4643713105,-324.7549603396155,651.3867239893029,-675.8297951883425,-317.5343275621067,41.70776512356835
2432154.048969887,1200756.3999322453,-0.866373990934509,3097354.5068128686,-544.787232335515,1068.273901500528,-842.9911455407376,-536.4242677300152,-187.75420985060583
2597312.698584011,1051041.9961379883,-24.07327906333946,3403498.7898292653,-834.1899782016213,1686.4838636484108,-1040.8482825635708,-809.4305061502953,-510.5592597667793
2467739.346174793,1113417.4042129817,-14.91058825087568,3213155.781154928,-624.3674261492386,1222.5287045316845,-930.4346373717805,-609.9454670135976,-271.6075695650773
2276133.486727569,1126965.2203959958,14.6702862962883,2748553.120380164,-292.0173503630364,584.0364422466976,-638.5748398612149,-275.8557164536191,102.58257087226077
2272481.9090277227,1070642.8973791306,23.564400582293803,2670618.301011157,-286.8188047862576,580.1070136682582,-650.6689355339914,-279.47443213567374,88.13639622473431
2447631.2168384013,1263723.7137895022,-0.8774622835321113,3084184.979849424,-562.1677983189073,1104.3923187766482,-887.1822929673197,-555.4824745351974,-195.99325027345176
2452911.5997959343,1494335.333349673,-24.615303487612742,3383561.1371771665,-487.865645304141,975.9342012817423,-761.44534257103,-463.5321987200948,-154.96026478004194
2491076.9118520636,1286059.89132898,-15.734840066179574,3133002.3928843983,-623.8653401805866,1231.4254686427741,-925.1042070922695,-619.8414146823534,-280.79328893013917
2297186.3918560636,1037254.5956252412,14.257028788355388,2716402.8699813006,-341.25675439001134,676.8496590283513,-680.9666044643043,-325.29867056108975,42.459943051223824
2299661.3192823404,972002.8110452369,23.28237596765201,2647971.7490993883,-342.921984553347,686.8647179641417,-687.6073458960809,-333.59113141938866,32.38186654284031
2525460.0808753073,1203673.604686074,-1.0297246222236627,3097627.497357501,-728.0005019595881,1441.1868764046162,-1026.655325513658,-710.7174612783836,-359.0827288179626
2600200.3143338514,1385729.0153022516,-26.258136194965296,3337861.552176855,-772.3513938402068,1571.025800419356,-1024.878118755092,-748.9009312280824,-452.6323559062885
2543861.086796224,1242349.4180358704,-15.049915799373647,3145218.347600456,-737.8655323965245,1458.067114547827,-1041.1837703743836,-731.0670127727178,-390.5328929454789
2363230.888524553,981286.807113465,13.765516396979114,2721202.814335115,-456.20091512701526,900.0900841895053,-809.5100794614098,-450.55184549440713,-90.94490841249737
2267912.0526306694,886575.6248108449,23.552787140623092,2638079.3697933597,-274.597436006173,555.1399273424539,-632.6306683336911,-266.71679987312035,112.13073037286219
2450351.7785802307,597975.7451138915,-0.3956236645615946,3143592.709283141,-554.066909219538,1087.5830346178623,-857.7734433576509,-540.3718919431652,-180.14687561330373
2624657.325200917,641087.7289567186,-23.912361765506613,3369814.754794177,-826.3072331145437,1678.36100647855,-1045.9830091800077,-806.0988930759589,-513.8137014634362
2469814.5366277737,604014.8285334517,-15.387352259292557,3184165.632447274,-585.639507242395,1142.2459642672281,-901.1399204226881,-574.8090491383213,-208.09845271263774
2315756.423279155,798574.1818300143,14.23194905922087,2767588.9780459455,-358.06500979813853,703.9727873162401,-703.2990101095924,-341.1444701303491,57.61857563815621
2270691.229553651,1081348.4011329915,23.558689040606076,2631591.8414222035,-284.31793130217255,573.9604421230238,-651.9790723680132,-274.72318199367595,103.62691471757346
2337912.02702328,1536008.7226798583,-0.17751895501588244,3187985.824214835,-326.4213874012979,643.7017325630732,-661.275050042231,-293.41844594846316,142.55785253276755
2522602.0302087087,1503014.8006968694,-24.212242285507426,3520231.416256134,-631.0872528062349,1253.7535623733165,-925.7549967971696,-611.9148127890003,-296.642275894645
2375101.749708252,1590416.9990672318,-15.584330491000237,3278013.7396341064,-377.3489969243399,739.3569941107004,-692.34105313784,-339.929011769049,67.61362025395186
2301024.6442186837,1169851.904561459,14.549315346078805,2752399.419477681,-325.76338782233756,642.8511456505933,-693.150874027793,-318.1553223575509,84.68299649464095
2302458.4440864148,1014750.3425573715,23.71537931238968,2676836.5027109566,-343.873025994721,689.0082845022621,-709.6629734044145,-339.96768134291386,28.611260718559937
2592517.37692493,1074032.0786196915,-2.3181405359917404,3163583.4316979754,-861.2989889213183,1720.7111316418668,-1160.6528798481747,-852.472503730026,-517.3037038375791
2712130.574253861,1110280.4433527018,-23.84141132889428,3385762.9318499235,-1052.3363291159217,2136.3836639177257,-1247.5619187352104,-1029.8703496582398,-722.5965475559767
2595693.9478102312,1095550.3488556498,-15.67325923905701,3185351.361210055,-871.6681016876972,1730.499406859006,-1181.4600883447727,-857.5223858375014,-515.4025361200884
2372470.0849392093,913013.6606589566,14.214551245745625,2807425.651190409,-468.32089813971714,917.8175582731637,-829.1926884946373,-466.78595535054114,-96.48638161180118
2265794.970546461,1146878.5756802752,23.579606219464342,2668282.5023832615,-274.07966455043675,554.5159919428014,-630.9469466083152,-255.21544750047278,144.53149317686
